name,path,channels,sample_width,frame_rate,nframes,duration,size,
Chicken_40.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,6241,0.283038549,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Chicken\Chicken_40.wav
Chicken_41.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,8000,24283,3.035375,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Chicken\Chicken_41.wav
Chicken_42.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,71411,3.238594104,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Chicken\Chicken_42.wav
Chicken_43.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22000,14205,0.645681818,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Chicken\Chicken_43.wav
Chicken_44.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,42413,1.923492063,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Chicken\Chicken_44.wav
Chicken_45.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,88200,8,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Chicken\Chicken_45.wav
Chicken_46.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,16940,0.768253968,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Chicken\Chicken_46.wav
Chicken_47.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,13360,1.211791383,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Chicken\Chicken_47.wav
Chicken_48.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,12941,1.173786848,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Chicken\Chicken_48.wav
Chicken_49.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,1,11025,229246,20.79328798,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Chicken\Chicken_49.wav
Chicken_5.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,10008,0.907755102,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Chicken\Chicken_5.wav
Chicken_50.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,39014,1.769342404,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Chicken\Chicken_50.wav
Chicken_6.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,40014,1.814693878,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Chicken\Chicken_6.wav
Chicken_7.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,24064,1.091337868,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Chicken\Chicken_7.wav
Chicken_8.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,16940,0.768253968,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Chicken\Chicken_8.wav
Chicken_9.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,71411,3.238594104,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Chicken\Chicken_9.wav
Cow_1.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,13856,1.256780045,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_1.wav
Cow_10.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,18751,1.700770975,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_10.wav
Cow_11.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,2,11025,8463,0.767619048,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_11.wav
Cow_12.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,35104,1.592018141,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_12.wav
Cow_13.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,23273,2.110929705,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_13.wav
Cow_14.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,11049,1.002176871,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_14.wav
Cow_15.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,42943,1.947528345,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_15.wav
Cow_16.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,17269,1.566349206,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_16.wav
Cow_17.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,35561,1.612743764,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_17.wav
Cow_18.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,44100,113490,2.573469388,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_18.wav
Cow_19.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,2,8000,18921,2.365125,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_19.wav
Cow_2.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,28288,1.282902494,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_2.wav
Cow_20.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,2,8000,16432,2.054,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_20.wav
Cow_21.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22255,45568,2.047539879,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_21.wav
Cow_22.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,25331,1.148798186,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_22.wav
Cow_23.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,2,8000,12574,1.57175,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_23.wav
Cow_24.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,49302,4.471836735,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_24.wav
Cow_25.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,8000,15705,1.963125,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_25.wav
Cow_26.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,17958,1.628843537,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_26.wav
Cow_27.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,2,8000,10758,1.34475,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_27.wav
Cow_28.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,2,8000,15996,1.9995,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_28.wav
Cow_29.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,38577,1.74952381,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_29.wav
Cow_3.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,21633,1.962176871,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_3.wav
Cow_30.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,16374,1.485170068,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_30.wav
Cow_31.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,30249,1.371836735,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_31.wav
Cow_32.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,8000,37131,4.641375,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_32.wav
Cow_33.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,8000,16888,2.111,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_33.wav
Cow_34.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,39040,1.770521542,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_34.wav
Cow_35.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,23009,2.086984127,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_35.wav
Cow_36.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,2,8000,18301,2.287625,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_36.wav
Cow_37.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,2,11025,8463,0.767619048,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_37.wav
Cow_38.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,8000,12799,1.599875,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_38.wav
Cow_39.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,2,16000,30964,1.93525,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_39.wav
Cow_4.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,23009,2.086984127,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_4.wav
Cow_40.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,50828,2.305124717,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_40.wav
Cow_41.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,37312,1.692154195,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_41.wav
Cow_42.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,37312,1.692154195,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_42.wav
Cow_43.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,34048,1.544126984,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_43.wav
Cow_44.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,28928,1.311927438,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_44.wav
Cow_45.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,16206,1.469931973,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_45.wav
Cow_46.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,2,8000,18301,2.287625,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_46.wav
Cow_47.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,2,8000,13132,1.6415,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_47.wav
Cow_48.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,49076,2.225668934,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_48.wav
Cow_49.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,2,8012,11914,1.487019471,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_49.wav
Cow_5.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,45094,2.045079365,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_5.wav
Cow_50.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,2,8000,36779,4.597375,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_50.wav
Cow_6.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,24616,2.232743764,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_6.wav
Cow_7.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,22912,2.078185941,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_7.wav
Cow_8.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,2,2,11025,17494,1.58675737,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_8.wav
Cow_9.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,51215,4.645351474,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Cow\Cow_9.wav
Dog_1.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,2,16000,39915,2.4946875,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dog\Dog_1.wav
Dog_10.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,16239,1.47292517,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dog\Dog_10.wav
Dog_11.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,25636,1.162630385,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dog\Dog_11.wav
Dog_12.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,2,16000,29665,1.8540625,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dog\Dog_12.wav
Dog_13.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,6650,0.603174603,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dog\Dog_13.wav
Dog_14.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,13301,0.603219955,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dog\Dog_14.wav
Dog_15.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,67181,3.04675737,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dog\Dog_15.wav
Dog_16.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,53068,2.406712018,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dog\Dog_16.wav
Dog_17.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22000,39936,1.815272727,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dog\Dog_17.wav
Dog_18.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,3577,0.324444444,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dog\Dog_18.wav
Dog_19.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,22050,17752,0.805079365,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dog\Dog_19.wav
Dog_2.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,1,11025,15602,1.415147392,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dog\Dog_2.wav
Dog_20.wav,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros,1,2,16000,34994,2.187125,4096,D:\hackethon\codecrafter 2.0\Real-time-intrusion-Classification-and-Alerting\aiml\Voice_detect\data\dataset\Animal-Soundprepros\Dog\Dog_20.wav
